,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
84,90,36392.844162471636,36302.844162471636,3,0,0.15253094422646568,72.59721284434987,8.22378190203043,14.614827860176401,1.7245588238806306,14.182395644816413
85,460,36302.844162471636,35842.844162471636,3,0,0.28853687769467995,72.5645538731662,8.502320820866634,14.587932935225057,1.7337970199771016,14.741298502107835
86,450,35842.844162471636,35392.844162471636,3,0,0.27317952368675263,72.67557514940265,8.569291825318263,14.582460181156335,1.7443381397293003,14.94774256137316
87,290,20206.23162569986,19916.23162569986,3,0,0.17452782149281776,51.918422210711775,3.7761141898268007,9.359659315299458,1.6374382370226173,6.183153761786085
88,70,19926.23162569986,19856.23162569986,4,0,0.16202504390032868,51.96205391973742,3.7892703245609964,9.364438151697547,1.6418414900982725,6.221381236062391
89,90,19856.23162569986,19766.23162569986,4,0,0.1730051695345393,51.88320539578905,3.78980760877013,9.345642670965349,1.644574323267082,6.232620283505574
90,1090,20951.93698600999,19861.93698600999,4,0,0.16585656035772853,51.84071869818505,3.770107580004293,9.341625073545815,1.642342933541967,6.191809542713057
91,400,23717.926908668556,23317.926908668556,4,0,0.17789961749285416,51.85036016577101,3.773085700265482,9.343090241113005,1.6154098396649088,6.095079766107823
92,570,23327.926908668556,22757.926908668556,3,0,0.17317103577278825,51.896187531520205,3.7823330062340337,9.351647277355601,1.6295637589772063,6.163552791342289
93,110,22767.926908668556,22657.926908668556,3,0,0.17387301106925157,51.90769133443237,3.771101385267263,9.35872689174122,1.5976106030806334,6.024751558395044
94,100,22657.926908668556,22557.926908668556,3,0,0.17437216584995008,51.91587136334328,3.7792328331435954,9.357840467491453,1.599144997986665,6.043541281348553
95,870,22567.926908668556,21697.926908668556,4,0,0.15430617344592848,51.95805900472008,3.79488452952357,9.361402033696853,1.6192351809402261,6.144810537810363
96,590,21707.926908668556,21117.926908668556,4,0,0.16662656567156262,51.841117215793254,3.785442559866267,9.336177876869716,1.633651862463596,6.18409528817449
97,490,21127.926908668556,20637.926908668556,3,0,0.17378923260670748,51.90631839306781,3.7848227665358274,9.353309331056051,1.648701915867695,6.2400445464072885
98,330,20763.289781893283,20433.289781893283,3,0,0.13323680466213705,51.937252036585875,3.812362787005533,9.3557815988983,1.6377110770557504,6.243548766034094
99,300,21802.892453686585,21502.892453686585,3,0,0.13682726702762107,51.87277344363311,3.8020990126639447,9.344195172713027,1.6103534100745447,6.122723110484443
