,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
64,0,42670,42670,13,519,0.29984075613959804,41.20173408707916,5.562541059349917,8.456229541521262,1.327877391984964,7.386372514698847
65,0,42480,42480,13,506,0.2988663684737955,53.92208870509082,4.600369113886147,9.169919127682327,1.3373164363764978,6.152149229398729
66,0,42340,42340,14,507,0.3042498919693593,53.282703454424265,5.426976913965461,10.23515262364372,1.3343270751810727,7.241362232686738
67,0,42020,42020,11,504,0.29956128326696485,56.63223485759271,5.870228925408483,10.916562291566203,1.3349748749972878,7.836608125902653
68,0,42010,42010,14,501,0.26779190346598475,50.5120832243363,5.510621570831912,9.658001055686885,1.3382653389936738,7.37467384455522
69,0,40500,40500,10,383,0.29752487428983815,54.542291236445855,6.104793475512373,10.695847629618614,1.4746614119748225,9.00250336641376
70,0,40650,40650,13,399,0.3012996967129818,34.30629968328862,5.370843389096989,7.861429427610368,1.4606033300979544,7.8446717395496455
71,0,40370,40370,13,395,0.24384726328433756,78.65748900595325,8.343250395915323,14.641036525839601,1.465124612521687,12.22390150348685
72,0,39930,39930,13,388,0.2313867202980613,75.32945088851866,8.567428525713122,15.784110433513534,1.4626690818404917,12.53131281543885
73,0,39850,39850,13,389,0.22663016544651288,78.2539467488678,9.57703431945211,16.43577158051862,1.4641448737889347,14.022165704926506
74,0,39430,39430,12,381,0.30378589520815064,76.54247589374378,9.265411470519364,15.829008748219394,1.4724493082982795,13.642848710865183
75,0,39480,39480,13,377,0.2758640028419795,79.94978935261686,10.55729411390989,17.248021101402287,1.4755062190365102,15.577353121271587
76,0,38100,38100,15,344,0.302988237908861,78.87264916390879,10.332565408505449,16.52801806016478,1.5052280892203584,15.552867686589028
77,0,38010,38010,11,352,0.3027023431174485,76.26610268721979,10.61082864624872,16.53103768305725,1.4890379230678303,15.799926249438832
78,0,38190,38190,13,352,0.3135520420146198,79.03345102216508,12.31793921805655,17.82885293962032,1.4916030198699866,18.37347533622809
79,0,37390,37390,14,332,0.30987327592991326,78.09513676149744,10.797914745279067,16.58626098266725,1.5173880935722883,16.384627269895105
80,0,37180,37180,10,331,0.30281749099075467,76.29547255992192,10.893931743583781,15.932038941994824,1.5151306205591446,16.50572956298506
81,0,37030,37030,13,336,0.30889489892702626,77.84558974682461,10.06982612407466,15.423758372079556,1.5034920330802959,15.139903352050087
82,0,36980,36980,13,342,0.30094939141463783,75.81899092660888,9.745002053889847,14.709008995602012,1.4924848275634155,14.544267710004918
83,0,36970,36970,13,288,0.3013255419981422,75.91493273115249,9.669253679069822,14.79886090946018,1.5787532603192258,15.26536577068515
84,0,36580,36580,12,278,0.3023390545781126,76.17344150427232,10.355311455732222,15.710120472255966,1.590272969486421,16.467771898664033
85,0,36400,36400,12,274,0.3123641527963362,78.73046535579111,11.689454534540316,16.552069217295823,1.5932644276661205,18.624392088703512
86,0,36170,36170,11,267,0.31618380459322026,79.70471423959503,12.029213169006214,16.951354445520337,1.601867604090724,19.269206878132568
87,0,20360,20360,15,203,0.21085870290252914,25.737418949586495,3.7663998427261736,5.148512126949256,1.463750651980683,5.513070225410379
88,0,20140,20140,14,198,0.21393066343583741,26.479815304737986,3.909471916381939,5.126178571657474,1.4750019313550533,5.7664786272417015
89,0,20170,20170,13,198,0.22099808890502992,25.47036614666178,3.635644749833623,4.9052333813058535,1.4715083717553712,5.349881686108638
90,0,21080,21080,14,222,0.22307559314169553,28.701704223059508,3.9268861835295086,5.506018933643349,1.424323061972149,5.5931545529408755
91,0,24050,24050,18,259,0.21397623849389527,26.490829364528516,3.612791230168762,4.879539700562593,1.4186650307530302,5.125340581651645
92,0,23490,23490,12,243,0.21270546104360163,26.183722376311216,3.7027516244749945,5.132456326059266,1.436088410791485,5.317478695947885
93,0,22910,22910,19,246,0.22109408876819855,25.493566297750544,3.5005337680952584,4.873581125714608,1.419350028836074,4.9684827046876565
94,0,22910,22910,10,252,0.21669279618742154,15.550421897764622,3.235261656451794,3.9412748884174618,1.3986075567470195,4.524861400767359
95,0,22800,22800,13,248,0.2198411120900456,29.630781277908774,3.9495953730543714,5.5289226923728805,1.4063021504915487,5.554324466697833
96,0,21980,21980,14,228,0.22083307748441558,25.430488070138967,3.6021814688054477,4.938456726484857,1.4390910608868128,5.183867151450049
97,0,21170,21170,7,212,0.22729863740047523,16.419738046832634,3.1219738971685307,3.7714025035348895,1.4577777341679803,4.55114403394592
98,0,21090,21090,10,218,0.2165404811538639,26.946265660916858,3.5305799647778695,5.026268140208534,1.4388119157631338,5.079840522876984
99,0,22140,22140,15,240,0.22470073655114817,29.082603634479693,3.795042233228252,5.341296465487418,1.4060495542151725,5.3360174402583365
